Age,Gender,Education Level,Job Title,Years of Experience,Salary
49.0,0,1,0,19.0,120177.0
33.0,0,4,9,9.0,135596.0
51.0,0,4,22,19.0,190000.0
38.0,0,1,23,13.0,131860.0
28.0,0,4,15,7.0,110000.0
32.0,0,4,15,6.0,77000.0
33.0,0,4,15,9.0,135000.0
38.0,0,5,27,15.0,145052.0
33.0,1,1,28,5.0,70000.0
28.0,1,1,28,4.0,65000.0
36.0,0,5,20,12.0,160000.0
34.0,1,5,19,11.0,170000.0
41.0,0,3,2,13.0,80000.0
28.0,1,4,9,5.0,84181.0
30.0,1,1,0,5.0,100000.0
47.0,1,5,23,16.0,190000.0
51.0,1,5,3,24.0,240000.0
34.0,1,5,6,12.0,170000.0
33.0,0,4,15,9.0,130000.0
32.0,0,4,9,6.0,115000.0
28.0,0,2,11,1.0,25000.0
29.0,0,1,13,3.0,55000.0
48.0,1,5,23,16.0,190000.0
33.0,1,1,28,5.0,70000.0
48.0,0,4,24,23.0,185038.0
29.0,1,1,26,4.0,70000.0
27.0,1,2,11,2.0,35000.0
29.0,0,2,11,1.0,30000.0
27.0,1,0,26,4.0,140000.0
50.0,1,5,27,20.0,210000.0
30.0,0,1,13,5.0,90000.0
24.0,1,0,2,2.0,95000.0
34.0,0,3,18,12.0,196000.0
30.0,0,1,13,4.0,58000.0
43.0,0,4,10,14.0,146000.0
35.0,1,4,24,8.0,155000.0
54.0,1,5,27,17.0,195000.0
27.0,0,4,5,5.0,80000.0
44.0,0,4,10,15.0,152000.0
32.0,1,4,18,7.0,110000.0
33.0,1,5,5,8.0,95000.0
27.0,0,0,2,5.0,125000.0
37.0,1,1,2,11.0,160000.0
42.0,1,4,27,13.0,170000.0
39.0,0,4,27,12.0,160000.0
43.0,1,5,3,16.0,160000.0
33.0,0,4,15,9.0,130000.0
25.0,0,0,2,2.0,110000.0
34.0,1,1,16,8.0,101000.0
27.0,1,0,26,4.0,160000.0
30.0,0,1,13,5.0,85000.0
30.0,0,4,9,5.0,102828.0
52.0,1,4,24,27.0,186794.0
41.0,1,4,27,13.0,170000.0
42.0,1,5,24,14.0,170000.0
34.0,1,5,19,11.0,170000.0
30.0,1,4,7,7.0,120000.0
45.0,1,4,15,20.0,204000.0
49.0,0,5,6,20.0,200000.0
32.0,0,4,9,6.0,115000.0
43.0,0,5,27,19.0,156486.0
30.0,1,0,18,8.0,185000.0
32.0,1,0,26,8.0,190000.0
34.0,0,5,19,11.0,160000.0
54.0,1,5,27,16.0,190000.0
25.0,1,1,18,1.0,60000.0
54.0,1,5,27,17.0,195000.0
48.0,1,5,23,16.0,190000.0
24.0,1,0,2,1.0,92000.0
43.0,1,5,23,13.0,185000.0
26.0,1,0,2,3.0,120000.0
25.0,0,3,2,1.0,100000.0
37.0,1,5,5,11.0,115000.0
29.0,0,3,3,6.0,180000.0
27.0,1,2,11,2.0,35000.0
26.0,1,2,11,2.0,31000.0
28.0,1,1,25,3.0,60000.0
32.0,1,4,5,6.0,95000.0
56.0,1,5,27,17.0,195000.0
35.0,0,5,22,9.0,95000.0
33.0,0,4,15,9.0,130000.0
30.0,0,1,26,5.0,90000.0
43.0,0,5,23,14.0,190000.0
27.0,1,1,26,3.0,80000.0
50.0,0,4,22,18.0,180000.0
28.0,1,1,26,3.0,85000.0
42.0,0,4,9,14.0,163978.0
33.0,0,4,15,9.0,130000.0
41.0,1,5,3,15.0,157000.0
24.0,0,1,25,2.0,55000.0
45.0,1,5,5,14.0,140000.0
50.0,0,0,16,22.0,160000.0
25.0,0,0,2,2.0,110000.0
52.0,1,1,0,25.0,168287.0
31.0,0,5,3,8.0,140000.0
27.0,1,0,26,4.0,140000.0
28.0,1,1,26,3.0,60000.0
35.0,0,5,22,9.0,95000.0
34.0,1,4,3,9.0,140000.0
26.0,1,4,9,3.0,88678.0
45.0,1,5,3,18.0,180000.0
46.0,1,5,27,16.0,185000.0
31.0,1,1,26,7.0,120000.0
32.0,1,1,18,7.0,120000.0
38.0,0,4,14,14.0,170000.0
24.0,1,0,2,1.0,90000.0
43.0,0,5,23,14.0,190000.0
36.0,1,4,0,9.0,150000.0
37.0,1,1,2,11.0,160000.0
43.0,0,4,27,11.0,160000.0
28.0,0,4,24,5.0,99747.0
28.0,0,5,6,6.0,105000.0
30.0,1,0,18,8.0,185000.0
24.0,0,2,21,1.0,30000.0
34.0,0,5,19,11.0,160000.0
28.0,1,3,18,3.0,130000.0
42.0,1,5,24,14.0,170000.0
43.0,1,5,3,16.0,160000.0
41.0,1,5,3,13.0,140000.0
50.0,0,4,1,19.0,190000.0
29.0,0,3,3,6.0,150000.0
27.0,1,1,17,1.0,45000.0
34.0,1,4,2,8.0,100000.0
33.0,1,1,15,7.0,110000.0
34.0,0,5,19,11.0,160000.0
54.0,1,5,27,16.0,190000.0
48.0,1,5,4,18.0,210000.0
31.0,0,1,15,7.0,100000.0
29.0,0,2,11,1.0,30000.0
45.0,1,5,5,14.0,140000.0
28.0,0,5,6,6.0,105000.0
31.0,1,4,23,6.0,125000.0
29.0,1,1,17,3.0,60000.0
34.0,0,1,10,6.0,75000.0
28.0,0,5,6,6.0,105000.0
29.0,1,1,12,4.0,70000.0
29.0,0,1,7,4.0,55000.0
32.0,1,1,16,6.0,75000.0
26.0,1,1,25,2.0,60000.0
26.0,1,1,12,2.0,50000.0
25.0,0,1,15,3.0,65000.0
48.0,1,5,3,22.0,219000.0
42.0,0,3,18,12.0,120000.0
45.0,0,1,23,21.0,167015.0
33.0,1,4,24,8.0,139817.0
24.0,0,1,25,2.0,55000.0
32.0,1,0,26,8.0,190000.0
39.0,0,4,27,12.0,160000.0
38.0,1,1,16,11.0,119000.0
27.0,1,1,26,3.0,80000.0
29.0,1,1,12,4.0,70000.0
38.0,0,4,14,14.0,170000.0
55.0,0,1,23,30.0,183020.0
32.0,1,1,18,7.0,120000.0
33.0,1,1,15,9.0,130000.0
27.0,1,1,17,2.0,55000.0
34.0,1,5,19,12.0,170000.0
29.0,0,3,3,6.0,150000.0
33.0,0,4,9,9.0,135596.0
37.0,0,4,15,12.0,125000.0
26.0,1,2,11,1.0,26000.0
29.0,0,1,8,4.0,90000.0
43.0,1,5,27,13.0,180000.0
29.0,1,1,12,4.0,70000.0
46.0,1,5,23,15.0,180000.0
34.0,0,1,10,9.0,99000.0
26.0,1,0,2,3.0,120000.0
46.0,1,5,27,16.0,185000.0
32.0,0,4,7,8.0,120000.0
33.0,0,4,24,8.0,105000.0
41.0,1,5,3,15.0,190000.0
57.0,0,5,9,30.0,121450.0
32.0,1,0,26,10.0,190000.0
31.0,1,4,23,6.0,125000.0
36.0,0,4,13,9.0,100000.0
38.0,1,4,14,14.0,195000.0
42.0,1,4,18,14.0,180000.0
28.0,0,2,11,1.0,25000.0
35.0,0,4,2,9.0,120000.0
34.0,1,4,27,9.0,146075.0
36.0,0,5,20,13.0,185000.0
33.0,0,3,18,11.0,198000.0
62.0,1,5,27,20.0,200000.0
27.0,0,4,1,4.0,80000.0
36.0,1,4,9,11.0,138859.0
45.0,1,4,15,13.0,130000.0
42.0,1,4,18,14.0,180000.0
30.0,0,1,18,5.0,85000.0
26.0,1,0,2,3.0,110000.0
34.0,1,4,3,9.0,140000.0
26.0,1,1,17,2.0,55000.0
27.0,1,1,26,3.0,80000.0
33.0,0,1,9,7.0,130000.0
30.0,0,0,2,5.0,145000.0
27.0,1,1,0,3.0,85000.0
32.0,1,4,0,6.0,130000.0
44.0,1,5,3,15.0,150000.0
25.0,0,4,26,2.0,60000.0
33.0,1,1,16,6.0,75000.0
27.0,1,1,8,3.0,80000.0
27.0,0,1,26,3.0,70000.0
35.0,0,4,2,9.0,120000.0
29.0,1,1,26,4.0,71000.0
33.0,0,3,18,11.0,198000.0
54.0,1,5,27,17.0,195000.0
50.0,0,4,1,19.0,190000.0
30.0,1,1,0,5.0,100000.0
28.0,0,1,8,2.0,65000.0
28.0,0,4,9,7.0,115920.0
26.0,1,1,12,2.0,50000.0
32.0,1,0,3,8.0,180000.0
31.0,1,1,9,6.0,115000.0
34.0,1,4,0,8.0,140000.0
24.0,0,1,25,2.0,55000.0
25.0,1,1,18,1.0,60000.0
38.0,1,4,14,14.0,195000.0
31.0,1,1,16,6.0,75000.0
27.0,0,4,8,5.0,78354.0
34.0,0,4,9,7.0,130000.0
23.0,1,2,11,1.0,26000.0
29.0,1,1,26,4.0,71000.0
32.0,0,4,15,6.0,77000.0
42.0,1,5,5,14.0,130000.0
42.0,1,4,9,19.0,177347.0
43.0,0,5,5,14.0,140000.0
30.0,1,4,9,5.0,105000.0
26.0,1,1,22,5.0,85000.0
58.0,1,4,24,27.0,190004.0
28.0,0,4,9,4.0,110000.0
32.0,1,0,26,8.0,190000.0
32.0,1,1,18,7.0,120000.0
32.0,1,4,18,7.0,110000.0
28.0,0,1,12,3.0,60000.0
26.0,1,1,17,2.0,55000.0
43.0,0,4,10,14.0,146000.0
27.0,0,4,1,4.0,80000.0
33.0,0,1,9,7.0,130000.0
43.0,1,5,3,16.0,160000.0
27.0,1,1,26,3.0,75000.0
43.0,0,5,23,14.0,190000.0
44.0,1,1,1,15.0,150000.0
42.0,1,4,6,13.0,130000.0
25.0,0,1,15,3.0,65000.0
32.0,1,0,26,5.0,90000.0
46.0,1,5,27,16.0,185000.0
50.0,1,5,27,16.0,190000.0
34.0,1,5,6,12.0,170000.0
34.0,0,1,10,6.0,75000.0
35.0,1,1,8,10.0,128999.0
30.0,1,1,26,4.0,65000.0
26.0,0,3,18,2.0,120000.0
25.0,0,1,15,3.0,65000.0
48.0,1,5,27,24.0,192211.0
35.0,0,5,19,11.0,160000.0
46.0,1,5,23,15.0,180000.0
44.0,0,4,10,15.0,152000.0
39.0,0,1,7,16.0,200000.0
27.0,1,0,26,4.0,140000.0
48.0,1,5,23,16.0,190000.0
29.0,1,1,12,4.0,70000.0
30.0,1,1,0,5.0,100000.0
49.0,0,2,23,25.0,154207.0
35.0,0,4,14,11.0,160000.0
45.0,1,4,15,20.0,204000.0
31.0,0,5,3,8.0,140000.0
35.0,0,4,15,10.0,110000.0
30.0,0,2,11,1.0,25000.0
45.0,1,5,27,16.0,185000.0
31.0,1,3,3,9.0,195000.0
32.0,1,1,18,7.0,120000.0
31.0,0,5,3,8.0,140000.0
25.0,1,0,2,2.0,110000.0
26.0,0,0,2,3.0,100000.0
37.0,1,4,23,9.0,145000.0
30.0,1,1,26,4.0,65000.0
23.0,0,1,8,1.0,55000.0
29.0,1,1,26,4.0,70000.0
24.0,1,0,2,2.0,95000.0
25.0,1,0,2,2.0,115000.0
41.0,0,5,4,16.0,200000.0
36.0,0,5,22,10.0,100000.0
42.0,1,5,27,14.0,190000.0
23.0,0,1,23,0.0,52831.0
30.0,1,1,0,4.0,95000.0
28.0,0,1,12,3.0,60000.0
30.0,0,1,13,4.0,57000.0
26.0,1,0,2,3.0,130000.0
49.0,1,5,27,15.0,185000.0
48.0,1,5,27,18.0,200000.0
29.0,0,2,11,1.0,26000.0
27.0,1,1,8,3.0,80000.0
34.0,1,5,5,9.0,95000.0
28.0,0,0,26,5.0,160000.0
26.0,1,1,26,1.0,52000.0
28.0,0,0,26,5.0,160000.0
37.0,0,1,23,13.0,137336.0
30.0,0,4,8,5.0,105000.0
47.0,1,5,3,19.0,190000.0
35.0,0,4,2,9.0,120000.0
34.0,1,0,26,12.0,195000.0
36.0,0,5,20,12.0,170000.0
54.0,1,4,9,28.0,191239.0
34.0,0,4,9,10.0,163398.0
30.0,1,3,26,6.0,170000.0
42.0,1,4,27,13.0,170000.0
31.0,1,4,23,7.0,135000.0
35.0,0,5,19,11.0,160000.0
31.0,1,0,2,9.0,195000.0
46.0,1,5,27,16.0,185000.0
37.0,1,4,24,9.0,150000.0
29.0,0,3,3,6.0,180000.0
38.0,1,1,0,12.0,131960.0
30.0,1,2,23,11.0,103947.0
25.0,0,1,8,1.0,55000.0
26.0,1,1,17,2.0,55000.0
30.0,1,1,0,5.0,100000.0
41.0,0,4,13,13.0,131000.0
35.0,1,1,8,10.0,128712.0
35.0,0,1,10,8.0,92000.0
41.0,1,5,3,15.0,157000.0
54.0,1,1,9,27.0,183417.0
51.0,1,5,3,24.0,240000.0
33.0,0,1,9,7.0,130000.0
31.0,1,0,2,9.0,195000.0
37.0,1,1,27,10.0,150000.0
44.0,1,4,9,21.0,168906.0
30.0,1,1,0,5.0,100000.0
27.0,0,4,8,5.0,78354.0
44.0,0,4,24,11.0,170000.0
27.0,1,1,26,3.0,85000.0
32.0,1,4,18,7.0,110000.0
51.0,1,5,3,24.0,240000.0
48.0,1,1,8,23.0,173851.0
34.0,0,3,18,12.0,196000.0
28.0,1,1,17,3.0,60000.0
29.0,0,3,3,6.0,150000.0
25.0,1,2,11,1.0,30000.0
49.0,1,5,23,17.0,195000.0
31.0,1,2,21,3.0,50000.0
27.0,1,1,17,2.0,55000.0
41.0,1,1,1,12.0,120000.0
38.0,1,4,24,10.0,155000.0
27.0,1,1,26,3.0,80000.0
26.0,1,0,2,3.0,130000.0
46.0,1,5,23,15.0,180000.0
31.0,1,4,23,7.0,135000.0
32.0,0,5,3,9.0,145000.0
28.0,1,3,18,3.0,130000.0
40.0,0,4,13,12.0,122000.0
22.0,1,2,11,1.0,25000.0
36.0,0,5,20,13.0,185000.0
25.0,1,1,18,1.0,60000.0
37.0,1,4,14,14.0,190000.0
32.0,1,0,26,8.0,180000.0
46.0,1,5,3,18.0,180000.0
28.0,1,0,26,5.0,165000.0
45.0,1,5,23,14.0,185000.0
41.0,0,5,4,16.0,200000.0
36.0,1,4,24,8.0,140000.0
50.0,0,4,9,25.0,192344.0
55.0,1,5,27,18.0,210000.0
26.0,1,2,11,2.0,35000.0
27.0,0,1,26,3.0,70000.0
29.0,1,1,25,5.0,80000.0
32.0,0,4,7,8.0,120000.0
28.0,0,0,26,5.0,160000.0
26.0,0,4,0,2.0,70000.0
44.0,0,5,27,11.0,165000.0
31.0,0,5,3,8.0,140000.0
24.0,1,1,0,1.0,55935.0
44.0,0,5,5,14.0,140000.0
25.0,0,1,15,3.0,65000.0
38.0,0,4,15,10.0,110000.0
31.0,0,2,11,1.0,25000.0
26.0,1,4,9,4.0,102859.0
38.0,0,4,14,14.0,170000.0
42.0,1,4,18,14.0,180000.0
29.0,1,1,12,4.0,70000.0
34.0,0,5,19,12.0,170000.0
29.0,1,0,2,7.0,130000.0
27.0,1,0,2,2.0,110000.0
38.0,0,1,7,10.0,100000.0
32.0,1,1,16,6.0,75000.0
25.0,0,0,2,2.0,110000.0
34.0,1,5,19,11.0,160000.0
37.0,1,4,24,9.0,145000.0
30.0,1,4,9,5.0,105000.0
24.0,1,2,11,1.0,25000.0
38.0,1,4,24,15.0,148437.0
39.0,0,5,5,13.0,130000.0
50.0,1,5,23,19.0,200000.0
27.0,1,0,26,4.0,160000.0
54.0,1,5,27,18.0,195000.0
35.0,0,4,15,10.0,110000.0
32.0,0,4,15,6.0,77000.0
28.0,0,5,6,6.0,105000.0
38.0,0,4,15,10.0,110000.0
33.0,1,5,20,10.0,150000.0
31.0,0,4,7,7.0,120000.0
45.0,1,4,15,20.0,204000.0
30.0,0,1,13,4.0,65000.0
23.0,1,2,11,1.0,26000.0
46.0,0,5,27,21.0,174821.0
28.0,1,3,18,3.0,130000.0
33.0,0,4,15,9.0,130000.0
30.0,1,1,0,5.0,100000.0
28.0,0,1,12,3.0,65000.0
27.0,1,1,0,2.0,75000.0
26.0,1,1,17,2.0,55000.0
24.0,0,1,8,1.0,55000.0
25.0,0,1,15,3.0,65000.0
37.0,1,1,2,11.0,160000.0
33.0,0,3,18,11.0,198000.0
31.0,0,0,26,6.0,155000.0
43.0,1,5,3,16.0,160000.0
27.0,1,1,26,3.0,80000.0
35.0,1,1,0,10.0,123386.0
54.0,1,5,27,18.0,195000.0
36.0,0,4,13,8.0,85000.0
42.0,1,4,18,14.0,180000.0
25.0,0,4,26,2.0,60000.0
33.0,1,3,3,10.0,195000.0
25.0,0,4,26,2.0,60000.0
25.0,1,1,18,1.0,60000.0
31.0,1,0,2,9.0,195000.0
28.0,0,1,8,2.0,65000.0
30.0,0,2,11,1.0,26000.0
26.0,1,0,2,3.0,130000.0
30.0,0,1,13,5.0,95000.0
30.0,0,0,2,5.0,145000.0
43.0,0,5,23,14.0,190000.0
32.0,0,5,3,9.0,145000.0
43.0,1,4,3,15.0,198000.0
33.0,1,1,16,6.0,75000.0
32.0,0,4,25,7.0,90000.0
32.0,1,0,26,8.0,190000.0
34.0,1,5,6,12.0,170000.0
33.0,0,1,9,6.0,115000.0
29.0,0,4,28,4.0,65000.0
39.0,0,1,7,16.0,210000.0
35.0,0,5,19,11.0,160000.0
44.0,1,5,3,17.0,168000.0
38.0,1,4,24,10.0,155000.0
30.0,1,1,0,5.0,100000.0
27.0,0,0,18,4.0,150000.0
28.0,0,0,26,5.0,150000.0
28.0,0,1,12,3.0,60000.0
46.0,1,5,23,14.0,180000.0
27.0,1,1,8,2.0,65000.0
27.0,1,1,26,3.0,80000.0
30.0,0,5,3,7.0,170000.0
34.0,1,4,2,8.0,100000.0
25.0,0,0,2,2.0,100000.0
45.0,1,5,3,19.0,190000.0
35.0,0,4,2,9.0,120000.0
33.0,0,4,9,8.0,122970.0
26.0,1,1,17,2.0,55000.0
44.0,1,0,24,13.0,130000.0
24.0,1,0,2,1.0,90000.0
23.0,0,2,0,1.0,52807.0
32.0,0,1,18,7.0,110000.0
30.0,0,4,9,6.0,110707.0
33.0,1,1,16,7.0,96000.0
26.0,1,1,25,3.0,60000.0
37.0,1,1,2,11.0,160000.0
32.0,0,5,3,9.0,145000.0
23.0,1,5,27,0.0,52779.0
30.0,1,4,7,7.0,120000.0
37.0,1,4,24,9.0,150000.0
42.0,1,1,7,13.0,130000.0
25.0,0,0,2,2.0,110000.0
27.0,0,1,26,3.0,70000.0
39.0,0,4,15,14.0,170000.0
36.0,0,5,20,12.0,170000.0
38.0,1,4,14,14.0,195000.0
39.0,0,4,24,11.0,160000.0
43.0,1,5,1,16.0,160000.0
30.0,0,1,13,5.0,95000.0
32.0,1,0,26,8.0,180000.0
39.0,0,4,27,12.0,160000.0
24.0,1,1,26,2.0,55000.0
30.0,1,0,2,5.0,140000.0
29.0,1,1,25,5.0,80000.0
29.0,1,1,12,4.0,75000.0
46.0,1,4,6,16.0,160000.0
33.0,0,4,24,8.0,105000.0
27.0,1,1,26,3.0,80000.0
31.0,1,4,9,7.0,140000.0
39.0,0,1,7,16.0,200000.0
51.0,0,4,1,19.0,190000.0
38.0,1,1,3,10.0,150000.0
34.0,1,1,15,9.0,130000.0
54.0,1,5,27,17.0,195000.0
36.0,0,4,28,7.0,85000.0
30.0,0,4,0,6.0,130000.0
28.0,1,4,28,3.0,55000.0
25.0,0,4,26,2.0,60000.0
30.0,1,1,26,5.0,75000.0
27.0,0,1,26,3.0,70000.0
36.0,0,5,20,13.0,185000.0
26.0,1,2,11,2.0,31000.0
24.0,1,2,11,1.0,25000.0
33.0,0,3,18,11.0,198000.0
28.0,1,4,8,5.0,76742.0
30.0,1,1,0,5.0,100000.0
31.0,1,1,26,4.0,65000.0
49.0,0,3,6,21.0,180000.0
56.0,1,5,27,17.0,195000.0
27.0,1,1,0,3.0,85000.0
27.0,1,5,15,4.0,55000.0
48.0,1,5,3,22.0,219000.0
30.0,0,5,3,7.0,185000.0
35.0,0,5,22,9.0,95000.0
28.0,0,1,12,3.0,65000.0
28.0,0,0,26,5.0,160000.0
24.0,0,2,21,1.0,30000.0
32.0,0,5,3,9.0,145000.0
27.0,1,1,0,3.0,80000.0
30.0,0,1,13,4.0,65000.0
32.0,1,0,26,10.0,190000.0
29.0,1,1,12,4.0,75000.0
41.0,1,1,1,12.0,120000.0
32.0,1,4,18,7.0,110000.0
36.0,1,4,9,13.0,146351.0
31.0,0,5,3,8.0,140000.0
30.0,0,4,8,4.0,90000.0
27.0,0,1,9,4.0,73895.0
33.0,0,4,9,9.0,135596.0
37.0,1,4,14,14.0,190000.0
32.0,1,4,18,7.0,110000.0
33.0,0,1,6,8.0,80000.0
31.0,1,1,16,5.0,70000.0
34.0,0,3,18,11.0,196000.0
43.0,0,5,23,14.0,190000.0
32.0,1,4,1,5.0,70000.0
26.0,1,0,2,3.0,135000.0
38.0,1,1,0,12.0,132442.0
24.0,0,1,25,2.0,55000.0
26.0,1,1,25,2.0,60000.0
27.0,1,5,15,4.0,55000.0
34.0,1,1,0,10.0,94502.0
44.0,0,5,23,14.0,190000.0
36.0,1,1,8,7.0,120000.0
36.0,0,4,24,13.0,140010.0
46.0,1,1,23,23.0,181699.0
29.0,0,3,3,6.0,180000.0
27.0,1,2,0,4.0,80247.0
30.0,1,4,7,7.0,120000.0
25.0,0,4,26,2.0,60000.0
27.0,0,4,5,5.0,80000.0
33.0,0,4,15,9.0,130000.0
44.0,1,5,3,18.0,182000.0
47.0,1,5,24,14.0,175000.0
30.0,0,0,26,8.0,180000.0
35.0,0,4,2,9.0,120000.0
34.0,1,4,0,8.0,140000.0
31.0,1,0,2,9.0,195000.0
31.0,1,0,2,9.0,195000.0
26.0,1,4,9,4.0,85825.0
36.0,0,4,3,8.0,130000.0
31.0,0,0,26,6.0,155000.0
50.0,1,5,23,18.0,195000.0
55.0,1,5,27,17.0,190000.0
43.0,1,4,9,20.0,167207.0
44.0,1,5,3,16.0,160000.0
30.0,0,1,26,5.0,90000.0
28.0,0,1,13,3.0,60000.0
28.0,1,1,8,2.0,70000.0
28.0,1,1,24,7.0,175000.0
40.0,0,4,24,16.0,138032.0
31.0,0,4,24,6.0,113065.0
42.0,1,5,27,14.0,190000.0
34.0,0,5,19,11.0,160000.0
27.0,0,1,26,3.0,70000.0
33.0,0,3,18,11.0,198000.0
25.0,0,4,26,2.0,60000.0
31.0,1,0,2,9.0,190000.0
26.0,0,2,28,1.0,35000.0
30.0,0,1,26,5.0,90000.0
24.0,1,0,2,2.0,95000.0
33.0,0,1,9,6.0,115000.0
61.0,1,5,27,20.0,200000.0
29.0,1,1,0,4.0,95000.0
34.0,1,0,18,9.0,185000.0
24.0,1,0,2,1.0,90000.0
46.0,1,5,3,18.0,180000.0
36.0,0,5,20,12.0,170000.0
48.0,1,5,4,18.0,210000.0
46.0,0,1,0,19.0,150729.0
29.0,0,3,3,6.0,180000.0
32.0,1,4,23,9.0,126916.0
29.0,0,1,7,4.0,55000.0
33.0,1,1,8,6.0,110000.0
50.0,1,5,23,19.0,200000.0
46.0,0,5,4,20.0,220000.0
46.0,1,4,24,20.0,174938.0
55.0,1,1,23,28.0,193964.0
41.0,1,1,1,12.0,120000.0
40.0,0,1,7,15.0,210000.0
30.0,0,5,3,7.0,185000.0
41.0,1,4,24,19.0,185000.0
29.0,1,0,26,7.0,180000.0
33.0,0,4,24,8.0,105000.0
25.0,1,2,28,2.0,45000.0
29.0,0,3,3,6.0,180000.0
49.0,0,5,22,20.0,200000.0
42.0,0,4,24,16.0,138286.0
35.0,0,4,14,11.0,160000.0
26.0,1,1,22,5.0,85000.0
23.0,1,2,8,1.0,47898.0
32.0,1,4,18,7.0,110000.0
35.0,1,1,9,8.0,145000.0
29.0,1,0,26,6.0,170000.0
26.0,1,0,2,3.0,130000.0
49.0,1,5,23,17.0,195000.0
34.0,1,4,9,7.0,140000.0
30.0,0,5,3,7.0,185000.0
32.0,1,5,3,9.0,140000.0
31.0,1,1,16,5.0,70000.0
24.0,1,0,2,1.0,90000.0
26.0,0,3,18,2.0,120000.0
51.0,1,5,23,19.0,200000.0
41.0,0,5,4,16.0,200000.0
27.0,1,1,17,2.0,55000.0
40.0,0,4,13,12.0,122000.0
35.0,0,5,22,9.0,95000.0
27.0,1,1,8,2.0,65000.0
28.0,0,1,8,3.0,80000.0
45.0,1,5,5,14.0,140000.0
33.0,1,1,16,7.0,85000.0
34.0,0,1,10,6.0,75000.0
27.0,1,1,26,3.0,80000.0
54.0,1,5,27,17.0,195000.0
30.0,0,5,3,7.0,170000.0
29.0,0,1,18,5.0,80000.0
27.0,1,0,26,4.0,140000.0
40.0,0,4,10,11.0,120000.0
37.0,0,1,9,10.0,149217.0
26.0,1,1,22,5.0,85000.0
33.0,0,1,9,7.0,130000.0
48.0,0,4,24,23.0,185038.0
51.0,0,4,22,19.0,190000.0
32.0,1,0,26,8.0,190000.0
34.0,0,5,19,12.0,170000.0
32.0,1,0,26,8.0,190000.0
33.0,0,4,15,9.0,130000.0
26.0,1,4,9,4.0,91062.0
27.0,1,1,26,3.0,80000.0
23.0,0,1,26,1.0,50000.0
35.0,1,1,8,10.0,128999.0
47.0,1,5,22,17.0,170000.0
39.0,0,4,10,11.0,120000.0
32.0,0,4,24,7.0,100000.0
31.0,0,1,8,6.0,110000.0
34.0,1,5,19,11.0,160000.0
36.0,1,4,8,8.0,106492.0
26.0,1,1,26,1.0,52000.0
33.0,1,5,3,8.0,190000.0
25.0,0,0,2,2.0,110000.0
42.0,1,5,27,14.0,190000.0
30.0,1,1,0,5.0,100000.0
29.0,0,1,13,3.0,55000.0
36.0,0,5,20,12.0,170000.0
26.0,1,2,11,2.0,30000.0
28.0,1,1,12,3.0,65000.0
33.0,1,1,16,6.0,75000.0
49.0,0,5,22,20.0,200000.0
45.0,1,5,3,18.0,180000.0
30.0,0,0,26,8.0,180000.0
36.0,1,1,27,8.0,135000.0
28.0,1,1,26,4.0,75000.0
24.0,0,2,21,0.0,25000.0
28.0,0,1,8,3.0,80000.0
43.0,0,5,23,14.0,190000.0
32.0,0,4,7,8.0,120000.0
42.0,1,5,3,13.0,140000.0
41.0,0,4,10,13.0,140000.0
36.0,0,4,15,11.0,117000.0
32.0,0,4,9,6.0,115000.0
30.0,1,1,28,5.0,70000.0
48.0,0,5,6,19.0,190000.0
30.0,0,0,26,8.0,180000.0
41.0,0,5,4,16.0,200000.0
34.0,1,4,0,8.0,140000.0
23.0,0,1,8,1.0,55000.0
39.0,0,1,7,16.0,200000.0
43.0,1,5,3,16.0,160000.0
35.0,1,5,20,11.0,150000.0
38.0,1,1,16,11.0,119000.0
31.0,0,5,3,8.0,140000.0
44.0,0,5,5,13.0,135000.0
42.0,1,5,24,14.0,170000.0
31.0,1,0,2,9.0,195000.0
29.0,0,2,11,1.0,25000.0
54.0,1,1,24,30.0,186321.0
54.0,1,5,27,17.0,195000.0
27.0,1,1,26,3.0,80000.0
34.0,1,4,0,6.0,125000.0
25.0,1,0,2,2.0,110000.0
48.0,0,5,22,17.0,170000.0
29.0,0,3,3,6.0,180000.0
30.0,1,1,16,5.0,70000.0
28.0,1,1,8,2.0,70000.0
27.0,1,1,0,3.0,80000.0
30.0,0,1,26,5.0,90000.0
26.0,1,1,22,5.0,85000.0
35.0,0,4,10,8.0,92000.0
28.0,0,0,26,5.0,160000.0
25.0,0,0,2,2.0,110000.0
25.0,1,2,11,1.0,30000.0
33.0,0,1,9,6.0,115000.0
26.0,1,2,11,2.0,31000.0
32.0,1,4,28,6.0,80000.0
37.0,1,1,16,10.0,113000.0
30.0,0,5,3,7.0,185000.0
28.0,0,0,26,5.0,160000.0
27.0,1,1,8,3.0,80000.0
54.0,1,4,9,28.0,191239.0
31.0,0,5,3,9.0,195000.0
30.0,0,1,13,5.0,95000.0
36.0,0,4,28,7.0,85000.0
24.0,0,2,21,0.0,25000.0
33.0,0,1,9,6.0,115000.0
29.0,1,1,12,4.0,70000.0
33.0,1,1,15,9.0,130000.0
23.0,1,5,27,0.0,52779.0
36.0,1,4,0,9.0,150000.0
35.0,0,4,26,9.0,140000.0
35.0,0,4,2,9.0,120000.0
32.0,0,5,3,9.0,145000.0
26.0,1,0,2,3.0,130000.0
45.0,1,4,15,20.0,204000.0
42.0,1,4,18,14.0,180000.0
26.0,1,1,12,2.0,50000.0
29.0,0,1,13,3.0,55000.0
